SentenceID,token1,token2,Sentence,Predicted,Gold Truth
31,19,23,"Also being considered are Judge Ralph K. Winter of the 2nd U.S. Circuit Court of Appeals in New York <I-Loc> City </I-Loc> and Judge Kenneth <I-Peop> Starr </I-Peop> of the U.S. Circuit Court of Appeals for the District of Columbia , said the source , who spoke on condition of anonymity . ",None,None
31,19,30,"Also being considered are Judge Ralph K. Winter of the 2nd U.S. Circuit Court of Appeals in New York <I-Loc> City </I-Loc> and Judge Kenneth Starr of the U.S. Circuit Court of <I-Org> Appeals </I-Org> for the District of Columbia , said the source , who spoke on condition of anonymity . ",None,None
31,19,35,"Also being considered are Judge Ralph K. Winter of the 2nd U.S. Circuit Court of Appeals in New York <I-Loc> City </I-Loc> and Judge Kenneth Starr of the U.S. Circuit Court of Appeals for the District of <I-Loc> Columbia </I-Loc> , said the source , who spoke on condition of anonymity . ",None,None
31,23,30,"Also being considered are Judge Ralph K. Winter of the 2nd U.S. Circuit Court of Appeals in New York City and Judge Kenneth <I-Peop> Starr </I-Peop> of the U.S. Circuit Court of <I-Org> Appeals </I-Org> for the District of Columbia , said the source , who spoke on condition of anonymity . ",Work_For,Work_For
31,30,35,"Also being considered are Judge Ralph K. Winter of the 2nd U.S. Circuit Court of Appeals in New York City and Judge Kenneth Starr of the U.S. Circuit Court of <I-Org> Appeals </I-Org> for the District of <I-Loc> Columbia </I-Loc> , said the source , who spoke on condition of anonymity . ",OrgBased_In,OrgBased_In
32,2,23,"Rep. Tim <I-Peop> Valentine </I-Peop> , D-N.C. , however , said he cannot understand why illegal aliens should be allowed to dilute the representation of <B-Loc> U.S. </B-Loc> citizens . ",Live_In,Live_In
33,8,19,The poll conducted by the private Endemerc-Louis Harris <I-Org> Firm </I-Org> on 24-31 May among 600 people in the valley of <B-Loc> Mexico </B-Loc> shows that PAN ( National Action Party ) candidate Fernandez de Cevallos increased his popularity rating to 42 percent after the presidential debate . ,None,None
33,8,22,The poll conducted by the private Endemerc-Louis Harris <I-Org> Firm </I-Org> on 24-31 May among 600 people in the valley of Mexico shows that <B-Org> PAN </B-Org> ( National Action Party ) candidate Fernandez de Cevallos increased his popularity rating to 42 percent after the presidential debate . ,None,None
33,8,26,The poll conducted by the private Endemerc-Louis Harris <I-Org> Firm </I-Org> on 24-31 May among 600 people in the valley of Mexico shows that PAN ( National Action <I-Org> Party </I-Org> ) candidate Fernandez de Cevallos increased his popularity rating to 42 percent after the presidential debate . ,None,None
33,8,31,The poll conducted by the private Endemerc-Louis Harris <I-Org> Firm </I-Org> on 24-31 May among 600 people in the valley of Mexico shows that PAN ( National Action Party ) candidate Fernandez de <I-Peop> Cevallos </I-Peop> increased his popularity rating to 42 percent after the presidential debate . ,None,None
33,22,19,The poll conducted by the private Endemerc-Louis Harris Firm on 24-31 May among 600 people in the valley of <B-Loc> Mexico </B-Loc> shows that <B-Org> PAN </B-Org> ( National Action Party ) candidate Fernandez de Cevallos increased his popularity rating to 42 percent after the presidential debate . ,OrgBased_In,OrgBased_In
33,26,19,The poll conducted by the private Endemerc-Louis Harris Firm on 24-31 May among 600 people in the valley of <B-Loc> Mexico </B-Loc> shows that PAN ( National Action <I-Org> Party </I-Org> ) candidate Fernandez de Cevallos increased his popularity rating to 42 percent after the presidential debate . ,OrgBased_In,OrgBased_In
33,31,19,The poll conducted by the private Endemerc-Louis Harris Firm on 24-31 May among 600 people in the valley of <B-Loc> Mexico </B-Loc> shows that PAN ( National Action Party ) candidate Fernandez de <I-Peop> Cevallos </I-Peop> increased his popularity rating to 42 percent after the presidential debate . ,None,Live_In
33,31,22,The poll conducted by the private Endemerc-Louis Harris Firm on 24-31 May among 600 people in the valley of Mexico shows that <B-Org> PAN </B-Org> ( National Action Party ) candidate Fernandez de <I-Peop> Cevallos </I-Peop> increased his popularity rating to 42 percent after the presidential debate . ,None,Work_For
33,31,26,The poll conducted by the private Endemerc-Louis Harris Firm on 24-31 May among 600 people in the valley of Mexico shows that PAN ( National Action <I-Org> Party </I-Org> ) candidate Fernandez de <I-Peop> Cevallos </I-Peop> increased his popularity rating to 42 percent after the presidential debate . ,Work_For,Work_For
34,1,10,"The <B-Org> PRI </B-Org> candidate placed second with 37 percent followed by <B-Peop> Cardenas </B-Peop> , candidate of the PRD ( Party of the Democratic Revolution ) , with 9 percent . ",None,None
34,1,15,"The <B-Org> PRI </B-Org> candidate placed second with 37 percent followed by Cardenas , candidate of the <B-Org> PRD </B-Org> ( Party of the Democratic Revolution ) , with 9 percent . ",None,None
34,1,21,"The <B-Org> PRI </B-Org> candidate placed second with 37 percent followed by Cardenas , candidate of the PRD ( Party of the Democratic <I-Org> Revolution </I-Org> ) , with 9 percent . ",None,None
34,10,15,"The PRI candidate placed second with 37 percent followed by <B-Peop> Cardenas </B-Peop> , candidate of the <B-Org> PRD </B-Org> ( Party of the Democratic Revolution ) , with 9 percent . ",Work_For,Work_For
34,10,21,"The PRI candidate placed second with 37 percent followed by <B-Peop> Cardenas </B-Peop> , candidate of the PRD ( Party of the Democratic <I-Org> Revolution </I-Org> ) , with 9 percent . ",Work_For,Work_For
34,15,21,"The PRI candidate placed second with 37 percent followed by Cardenas , candidate of the <B-Org> PRD </B-Org> ( Party of the Democratic <I-Org> Revolution </I-Org> ) , with 9 percent . ",None,None
35,0,7,"<B-Peop> Winter </B-Peop> , 53 , a former Yale <I-Org> University </I-Org> law professor who took the bench in 1982 , and Starr , a fellow appointee of President Reagan , are both known as judicial conservatives . ",Work_For,Work_For
35,7,18,"Winter , 53 , a former Yale <I-Org> University </I-Org> law professor who took the bench in 1982 , and <B-Peop> Starr </B-Peop> , a fellow appointee of President Reagan , are both known as judicial conservatives . ",None,None
35,7,25,"Winter , 53 , a former Yale <I-Org> University </I-Org> law professor who took the bench in 1982 , and Starr , a fellow appointee of President <B-Peop> Reagan </B-Peop> , are both known as judicial conservatives . ",None,None
35,18,25,"Winter , 53 , a former Yale University law professor who took the bench in 1982 , and <B-Peop> Starr </B-Peop> , a fellow appointee of President <B-Peop> Reagan </B-Peop> , are both known as judicial conservatives . ",None,None
36,0,10,"<B-Peop> Starr </B-Peop> , who served as counselor to Attorney William French <I-Peop> Smith </I-Peop> from 1981 prior to taking the bench in 1983 , had been mentioned as a possible Supreme Court nominee after his former colleague on the District of Columbia circuit , Robert Bork , failed to win Senate confirmation in 1987 . ",None,None
36,0,28,"<B-Peop> Starr </B-Peop> , who served as counselor to Attorney William French Smith from 1981 prior to taking the bench in 1983 , had been mentioned as a possible Supreme <I-Org> Court </I-Org> nominee after his former colleague on the District of Columbia circuit , Robert Bork , failed to win Senate confirmation in 1987 . ",None,None
36,0,38,"<B-Peop> Starr </B-Peop> , who served as counselor to Attorney William French Smith from 1981 prior to taking the bench in 1983 , had been mentioned as a possible Supreme Court nominee after his former colleague on the District of <I-Loc> Columbia </I-Loc> circuit , Robert Bork , failed to win Senate confirmation in 1987 . ",None,None
36,0,42,"<B-Peop> Starr </B-Peop> , who served as counselor to Attorney William French Smith from 1981 prior to taking the bench in 1983 , had been mentioned as a possible Supreme Court nominee after his former colleague on the District of Columbia circuit , Robert <I-Peop> Bork </I-Peop> , failed to win Senate confirmation in 1987 . ",None,None
36,0,47,"<B-Peop> Starr </B-Peop> , who served as counselor to Attorney William French Smith from 1981 prior to taking the bench in 1983 , had been mentioned as a possible Supreme Court nominee after his former colleague on the District of Columbia circuit , Robert Bork , failed to win <B-Org> Senate </B-Org> confirmation in 1987 . ",None,None
36,10,28,"Starr , who served as counselor to Attorney William French <I-Peop> Smith </I-Peop> from 1981 prior to taking the bench in 1983 , had been mentioned as a possible Supreme <I-Org> Court </I-Org> nominee after his former colleague on the District of Columbia circuit , Robert Bork , failed to win Senate confirmation in 1987 . ",None,None
36,10,38,"Starr , who served as counselor to Attorney William French <I-Peop> Smith </I-Peop> from 1981 prior to taking the bench in 1983 , had been mentioned as a possible Supreme Court nominee after his former colleague on the District of <I-Loc> Columbia </I-Loc> circuit , Robert Bork , failed to win Senate confirmation in 1987 . ",None,None
36,10,42,"Starr , who served as counselor to Attorney William French <I-Peop> Smith </I-Peop> from 1981 prior to taking the bench in 1983 , had been mentioned as a possible Supreme Court nominee after his former colleague on the District of Columbia circuit , Robert <I-Peop> Bork </I-Peop> , failed to win Senate confirmation in 1987 . ",None,None
36,10,47,"Starr , who served as counselor to Attorney William French <I-Peop> Smith </I-Peop> from 1981 prior to taking the bench in 1983 , had been mentioned as a possible Supreme Court nominee after his former colleague on the District of Columbia circuit , Robert Bork , failed to win <B-Org> Senate </B-Org> confirmation in 1987 . ",None,None
36,28,38,"Starr , who served as counselor to Attorney William French Smith from 1981 prior to taking the bench in 1983 , had been mentioned as a possible Supreme <I-Org> Court </I-Org> nominee after his former colleague on the District of <I-Loc> Columbia </I-Loc> circuit , Robert Bork , failed to win Senate confirmation in 1987 . ",None,OrgBased_In
36,38,42,"Starr , who served as counselor to Attorney William French Smith from 1981 prior to taking the bench in 1983 , had been mentioned as a possible Supreme Court nominee after his former colleague on the District of <I-Loc> Columbia </I-Loc> circuit , Robert <I-Peop> Bork </I-Peop> , failed to win Senate confirmation in 1987 . ",None,None
36,42,47,"Starr , who served as counselor to Attorney William French Smith from 1981 prior to taking the bench in 1983 , had been mentioned as a possible Supreme Court nominee after his former colleague on the District of Columbia circuit , Robert <I-Peop> Bork </I-Peop> , failed to win <B-Org> Senate </B-Org> confirmation in 1987 . ",None,None
36,47,38,"Starr , who served as counselor to Attorney William French Smith from 1981 prior to taking the bench in 1983 , had been mentioned as a possible Supreme Court nominee after his former colleague on the District of <I-Loc> Columbia </I-Loc> circuit , Robert Bork , failed to win <B-Org> Senate </B-Org> confirmation in 1987 . ",None,OrgBased_In
37,8,0,<B-Loc> Israel </B-Loc> television rejected a skit by comedian Tuvia <I-Peop> Tzafir </I-Peop> that attacked public apathy by depicting an Israeli family watching TV while a fire raged outside . ,Live_In,Live_In
38,3,15,"The Democrats elected <B-Loc> Ohio </B-Loc> 's Richard Celeste to be chairman of the Democratic Governors ' <I-Org> Association </I-Org> , beginning in January . ",None,None
38,6,3,"The Democrats elected <B-Loc> Ohio </B-Loc> 's Richard <I-Peop> Celeste </I-Peop> to be chairman of the Democratic Governors ' Association , beginning in January . ",Live_In,Live_In
38,6,15,"The Democrats elected Ohio 's Richard <I-Peop> Celeste </I-Peop> to be chairman of the Democratic Governors ' <I-Org> Association </I-Org> , beginning in January . ",Work_For,Work_For
39,0,15,"<B-Org> CBS </B-Org> anchorman Dan Rather spoke to the final full session of the National Governors ' <I-Org> Association </I-Org> conference , saying , ` ` You who already have the toughest job in American politics have got to take the lead in convincing the president and Congress that the present approach to education policy is a mess and needs immediate overhaul , and the present approach to the federal budget deficit is an Alice in Wonderland fantasy. ' ' ",None,None
39,0,43,"<B-Org> CBS </B-Org> anchorman Dan Rather spoke to the final full session of the National Governors ' Association conference , saying , ` ` You who already have the toughest job in American politics have got to take the lead in convincing the president and <B-Org> Congress </B-Org> that the present approach to education policy is a mess and needs immediate overhaul , and the present approach to the federal budget deficit is an Alice in Wonderland fantasy. ' ' ",None,None
39,3,0,"<B-Org> CBS </B-Org> anchorman Dan <I-Peop> Rather </I-Peop> spoke to the final full session of the National Governors ' Association conference , saying , ` ` You who already have the toughest job in American politics have got to take the lead in convincing the president and Congress that the present approach to education policy is a mess and needs immediate overhaul , and the present approach to the federal budget deficit is an Alice in Wonderland fantasy. ' ' ",Work_For,Work_For
