SentenceID,tokenID,Word,Predicted,Gold Truth
36,4,served,O,O
36,5,as,O,O
36,6,counselor,O,O
36,7,to,O,O
36,8,Attorney,O,O
36,9,William,I-Peop,B-Peop
36,10,French,I-Peop,I-Peop
36,11,Smith,I-Peop,I-Peop
36,12,from,O,O
36,13,1981,O,O
36,14,prior,O,O
36,15,to,O,O
36,16,taking,O,O
36,17,the,O,O
36,18,bench,O,O
36,19,in,O,O
36,20,1983,O,O
36,21,",",O,O
36,22,had,O,O
36,23,been,O,O
36,24,mentioned,O,O
36,25,as,O,O
36,26,a,O,O
36,27,possible,O,O
36,28,Supreme,B-Org,B-Org
36,29,Court,I-Org,I-Org
36,30,nominee,O,O
36,31,after,O,O
36,32,his,O,O
36,33,former,O,O
36,34,colleague,O,O
36,35,on,O,O
36,36,the,O,O
36,37,District,B-Org,B-Loc
36,38,of,O,I-Loc
36,39,Columbia,I-Org,I-Loc
36,40,circuit,O,O
36,41,",",O,O
36,42,Robert,B-Peop,B-Peop
36,43,Bork,I-Peop,I-Peop
36,44,",",O,O
36,45,failed,O,O
36,46,to,O,O
36,47,win,O,O
36,48,Senate,B-Loc,B-Org
36,49,confirmation,O,O
36,50,in,O,O
37,1,Israel,O,B-Loc
37,2,television,O,O
37,3,rejected,O,O
37,4,a,O,O
37,5,skit,O,O
37,6,by,O,O
37,7,comedian,O,O
37,8,Tuvia,B-Peop,B-Peop
37,9,Tzafir,I-Peop,I-Peop
37,10,that,O,O
37,11,attacked,O,O
37,12,public,O,O
37,13,apathy,O,O
37,14,by,O,O
37,15,depicting,O,O
37,16,an,O,O
37,17,Israeli,B-Loc,B-Other
37,18,family,O,O
37,19,watching,O,O
37,20,TV,B-Org,O
37,21,while,O,O
37,22,a,O,O
37,23,fire,O,O
37,24,raged,O,O
37,25,outside,O,O
37,26,.,O,O
38,1,The,O,O
38,2,Democrats,O,O
38,3,elected,O,O
38,4,Ohio,B-Loc,B-Loc
38,5,'s,O,O
38,6,Richard,B-Peop,B-Peop
38,7,Celeste,I-Peop,I-Peop
38,8,to,O,O
38,9,be,O,O
38,10,chairman,O,O
38,11,of,O,O
38,12,the,O,O
38,13,Democratic,B-Org,B-Org
38,14,Governors,I-Org,I-Org
38,15,',I-Org,I-Org
38,16,Association,I-Org,I-Org
38,17,",",O,O
38,18,beginning,O,O
38,19,in,O,O
38,20,January,B-Loc,O
38,21,.,O,O
39,1,CBS,B-Org,B-Org
39,2,anchorman,O,O
39,3,Dan,B-Peop,B-Peop
39,4,Rather,I-Peop,I-Peop
39,5,spoke,O,O
39,6,to,O,O
39,7,the,O,O
39,8,final,O,O
39,9,full,O,O
39,10,session,O,O
39,11,of,O,O
39,12,the,O,O
39,13,National,B-Org,B-Org
39,14,Governors,I-Org,I-Org
39,15,',O,O
39,16,Association,I-Org,I-Org
39,17,conference,O,O
39,18,",",O,O
39,19,saying,O,O
39,20,",",O,O
39,21,`,O,O
39,22,`,O,O
39,23,You,O,O
39,24,who,O,O
39,25,already,O,O
39,26,have,O,O
39,27,the,O,O
39,28,toughest,O,O
39,29,job,O,O
39,30,in,O,I-Other
39,31,American,B-Loc,O
39,32,politics,O,O
39,33,have,O,O
39,34,got,O,O
39,35,to,O,O
39,36,take,O,O
39,37,the,O,O
39,38,lead,O,O
39,39,in,O,I-Other
39,40,convincing,O,O
39,41,the,O,O
39,42,president,O,O
39,43,and,O,O
39,44,Congress,B-Loc,B-Org
39,45,that,O,O
39,46,the,O,O
39,47,present,O,O
39,48,approach,O,O
39,49,to,O,O
39,50,education,O,O
40,1,Beijing,B-Loc,B-Loc
40,2,XINHUA,B-Org,B-Org
41,1,But,O,O
41,2,four,O,B-Other
41,3,years,O,I-Other
41,4,later,O,O
41,5,",",O,O
41,6,Wright,B-Peop,B-Peop
41,7,said,O,O
41,8,he,O,O
41,9,would,O,O
41,10,vote,O,O
41,11,against,O,O
41,12,Barry,B-Peop,B-Peop
41,13,Goldwater,I-Peop,I-Peop
41,14,because,O,O
41,15,he,O,O
41,16,felt,O,O
41,17,the,O,O
41,18,Arizona,B-Loc,B-Loc
41,19,senator,O,O
41,20,supported,O,O
41,21,a,O,O
41,22,`,O,O
41,23,`,O,O
41,24,slowdown,O,O
41,25,on,O,O
41,26,civil,O,O
41,27,rights,O,O
41,28,',O,O
41,29,',O,O
41,30,and,O,O
41,31,would,O,O
41,32,take,O,O
41,33,a,O,O
41,34,`,O,O
41,35,`,O,O
41,36,harder,O,O
41,37,",",O,O
41,38,more,O,O
41,39,dangerous,O,O
41,40,line,O,O
41,41,on,O,O
41,42,foreign,O,O
41,43,relations.,O,O
41,44,',O,O
41,45,',O,O
42,1,CEO,B-Org,B-Org
42,2,Director,O,O
42,3,Cesar,I-Org,B-Peop
42,4,Augusto,I-Org,I-Peop
42,5,Morones,I-Org,I-Peop
42,6,Servin,I-Peop,I-Peop
42,7,stated,O,O
42,8,that,O,O
42,9,his,O,O
42,10,second,O,O
42,11,and,O,O
42,12,most,O,O
42,13,recent,O,O
42,14,poll,O,O
42,15,makes,O,O
42,16,two,O,O
42,17,things,O,O
42,18,clear,O,O
42,19,:,O,O
42,20,the,O,O
42,21,21,B-Other,B-Other
42,22,August,I-Other,I-Other
42,23,election,O,O
42,24,will,O,O
42,25,be,O,O
42,26,"""",O,O
42,27,strongly,O,O
42,28,disputed,O,O
42,29,"""",O,O
42,30,and,O,O
42,31,the,O,O
42,32,statistical,O,O
42,33,forecasts,O,O
42,34,are,O,O
42,35,very,O,O
42,36,"""",O,O
42,37,vulnerable,O,O
42,38,.,O,O
42,39,"""",O,O
43,1,Democratic,O,O
43,2,Gov.,B-Peop,O
43,3,Gerald,I-Peop,B-Peop
43,4,Baliles,I-Peop,I-Peop
43,5,of,O,O
43,6,Virginia,B-Loc,B-Loc
43,7,",",O,O
43,8,who,O,O
43,9,was,O,O
43,10,being,O,O
43,11,replaced,O,O
43,12,as,O,O
43,13,chairman,O,O
43,14,of,O,O
43,15,the,O,O
43,16,governors,O,O
43,17,',O,O
43,18,association,O,O
43,19,by,O,O
43,20,Republican,B-Org,O
43,21,Terry,I-Org,B-Peop
43,22,Branstad,I-Peop,I-Peop
43,23,of,O,O
43,24,Iowa,B-Loc,B-Loc
43,25,",",O,O
43,26,said,O,O
43,27,",",O,O
43,28,`,O,O
43,29,`,O,O
43,30,We,O,O
43,31,'re,O,O
43,32,impressed,O,O
43,33,with,O,O
43,34,the,O,O
43,35,accessibility,O,O
43,36,and,O,O
43,37,indications,O,O
43,38,of,O,O
43,39,a,O,O
43,40,cooperative,O,O
43,41,attitude,O,O
43,42,',O,O
43,43,',O,O
43,44,from,O,O
43,45,Bush,B-Loc,B-Peop
43,46,.,O,O
44,1,He,O,O
44,2,said,O,O
44,3,he,O,O
44,4,only,O,O
44,5,learned,O,O
44,6,his,O,O
44,7,father,O,O
44,8,was,O,O
44,9,a,O,O
44,10,war-stress,O,O
44,11,patient,O,O
44,12,at,O,O
44,13,St.,B-Org,B-Org
44,14,Nicholas,I-Org,I-Org
44,15,Hospital,I-Org,I-Org
44,16,in,O,O
44,17,Gosforth,B-Loc,B-Loc
44,18,in,O,O
44,19,northeast,O,O
44,20,England,B-Loc,B-Loc
44,21,after,O,O
44,22,he,O,O
44,23,died,O,O
44,24,two,O,B-Other
44,25,years,O,I-Other
44,26,ago,O,O
44,27,.,O,O
45,1,But,O,O
45,2,Ohio,O,B-Loc
45,3,Gov.,I-Peop,O
45,4,Richard,I-Peop,B-Peop
45,5,Celeste,I-Peop,I-Peop
45,6,",",O,O
45,7,a,O,O
45,8,Democrat,B-Loc,O
45,9,",",O,O
45,10,said,O,O
45,11,Bush,B-Peop,B-Peop
45,12,'s,O,O
45,13,remarks,O,O
45,14,were,O,O
45,15,too,O,O
45,16,little,O,O
45,17,considering,O,O
45,18,Bush,B-Peop,B-Peop
45,19,'s,O,O
45,20,campaign,O,O
45,21,claim,O,O
45,22,to,O,O
45,23,be,O,O
45,24,`,O,O
45,25,`,O,O
45,26,the,O,O
45,27,education,O,O
45,28,president.,O,O
45,29,',O,O
45,30,',O,O
46,1,The,O,O
46,2,cities,O,O
46,3,where,O,O
46,4,information,O,O
46,5,was,O,O
46,6,collected,O,O
46,7,are,O,O
46,8,:,O,O
46,9,Mexico,B-Loc,B-Loc
46,10,",",O,O
46,11,Guadalajara,B-Loc,B-Loc
46,12,",",O,O
46,13,Monterrey,B-Loc,B-Loc
46,14,",",O,O
46,15,Tijuana,B-Loc,B-Loc
46,16,",",O,O
46,17,Ciudad,B-Loc,B-Loc
46,18,Juarez,I-Loc,I-Loc
46,19,",",O,O
46,20,Villahermosa,B-Loc,B-Loc
46,21,",",O,O
46,22,Hermosillo,B-Loc,B-Loc
46,23,",",O,O
46,24,Culiacan,B-Loc,B-Loc
46,25,",",O,O
46,26,Morelia,B-Loc,B-Loc
46,27,",",O,O
46,28,Veracruz,B-Loc,B-Loc
46,29,",",O,O
46,30,Acapulco,B-Loc,B-Loc
46,31,",",O,O
46,32,Torreon,B-Loc,B-Loc
46,33,",",O,O
46,34,Puebla,B-Loc,B-Loc
46,35,",",O,O
46,36,Merida,B-Loc,B-Loc
46,37,",",O,O
46,38,Chihuahua,B-Loc,B-Loc
46,39,",",O,O
46,40,Oaxaca,B-Loc,B-Loc
46,41,",",O,O
46,42,Tampico,B-Loc,B-Loc
46,43,",",O,O
46,44,Leon,B-Loc,B-Loc
46,45,and,O,O
46,46,Tapachula.,B-Org,B-Loc
46,47,Indemerc,I-Org,O
46,48,:,O,O
46,49,Diego,B-Loc,O
46,50,grows,O,O
47,1,James,B-Peop,B-Peop
47,2,G.,I-Peop,I-Peop
47,3,Blight,I-Peop,I-Peop
47,4,and,O,O
47,5,David,B-Peop,B-Peop
47,6,A.,I-Peop,I-Peop
47,7,Welch,I-Peop,I-Peop
47,8,of,O,O
47,9,Harvard,B-Loc,B-Org
47,10,University,I-Org,I-Org
47,11,'s,O,O
47,12,John,B-Peop,B-Org
47,13,F.,I-Org,I-Org
47,14,Kennedy,I-Peop,I-Org
47,15,School,I-Peop,I-Org
47,16,of,O,O
47,17,Government,O,I-Org
47,18,say,O,O
47,19,that,O,O
47,20,`,O,O
47,21,`,O,O
47,22,if,O,O
47,23,this,O,O
47,24,order,O,O
47,25,had,O,O
47,26,held,O,O
47,27,",",O,O
47,28,war,O,O
47,29,between,O,O
47,30,the,O,O
47,31,superpowers,O,O
47,32,would,O,O
47,33,probably,O,O
47,34,have,O,O
47,35,commenced,O,O
47,36,at,O,O
47,37,sea,O,O
47,38,",",O,O
47,39,shortly,O,O
47,40,after,O,O
47,41,10,B-Other,B-Other
47,42,o,I-Other,I-Other
47,43,'clock,O,I-Other
47,44,on,O,O
47,45,Wednesday,O,O
47,46,morning,O,O
47,47,",",O,O
47,48,Oct.,B-Other,B-Other
47,49,24,I-Other,I-Other
47,50,",",I-Other,O
48,1,But,O,O
48,2,actor,O,O
48,3,John,B-Peop,B-Peop
48,4,Wilkes,I-Peop,I-Peop
48,5,Booth,I-Peop,I-Peop
48,6,shot,O,O
48,7,Lincoln,B-Peop,B-Peop
48,8,during,O,O
48,9,the,O,O
48,10,third,O,O
48,11,act,O,O
48,12,",",O,O
48,13,mortally,O,O
48,14,wounding,O,O
48,15,him,O,O
48,16,.,O,O
49,1,As,O,O
49,2,for,O,O
49,3,Cuauhtemoc,B-Org,B-Peop
49,4,Cardenas,I-Org,I-Peop
49,5,",",O,O
49,6,presidential,O,O
49,7,candidate,O,O
49,8,for,O,O
49,9,the,O,O
49,10,Party,O,B-Org
49,11,of,O,O
49,12,the,O,O
49,13,Democratic,B-Org,I-Org
49,14,Revolution,I-Org,I-Org
49,15,(,O,O
49,16,PRD,B-Org,B-Org
49,17,),O,O
49,18,",",O,O
49,19,he,O,O
49,20,received,O,O
49,21,the,O,O
49,22,support,O,O
49,23,of,O,O
49,24,9,B-Other,B-Other
49,25,percent,I-Other,I-Other
49,26,of,O,O
49,27,the,O,O
49,28,voters,O,O
49,29,in,O,O
49,30,central,O,O
49,31,Mexico,B-Loc,B-Loc
49,32,.,O,O
50,1,Nevertheless,O,O
50,2,",",O,O
50,3,Indemerc-Louis,B-Org,B-Org
50,4,Harris,O,I-Org
50,5,President,O,O
50,6,Vicente,B-Peop,B-Peop
50,7,Licona,I-Peop,I-Peop
50,8,said,O,O
50,9,that,O,O
50,10,most,O,O
50,11,of,O,O
50,12,this,O,O
50,13,support,O,O
50,14,has,O,O
50,15,gone,O,O
50,16,to,O,O
50,17,Labor,B-Peop,B-Org
50,18,Party,I-Org,I-Org
50,19,(,O,O
50,20,PT,B-Org,B-Peop
50,21,),O,O
50,22,candidate,O,O
50,23,Cecilia,B-Loc,B-Peop
50,24,Soto,I-Loc,I-Peop
50,25,",",O,O
50,26,while,O,O
50,27,support,O,O
50,28,for,O,O
50,29,the,O,O
50,30,remaining,O,O
50,31,contenders,O,O
50,32,in,O,O
50,33,this,O,O
50,34,group,O,O
50,35,has,O,O
50,36,shown,O,O
50,37,little,O,O
50,38,or,O,O
50,39,no,O,O
50,40,change,O,O
50,41,.,O,O
51,1,The,O,O
51,2,book,O,O
51,3,said,O,O
51,4,Khrushchev,B-Peop,B-Peop
51,5,'s,O,O
51,6,order,O,O
51,7,to,O,O
51,8,ignore,O,O
51,9,the,O,O
51,10,blockade,O,O
51,11,was,O,O
51,12,disclosed,O,O
51,13,in,O,O
51,14,a,O,O
51,15,largely,O,O
51,16,unknown,O,O
51,17,work,O,O
51,18,by,O,O
51,19,dissident,O,O
51,20,Soviet,O,B-Loc
51,21,historian,O,O
51,22,Roy,B-Peop,B-Peop
51,23,Medvedev,I-Peop,I-Peop
51,24,.,O,O
52,1,Their,O,O
52,2,theory,O,O
52,3,that,O,O
52,4,the,O,O
52,5,warheads,O,O
52,6,were,O,O
52,7,blocked,O,O
52,8,by,O,O
52,9,the,O,O
52,10,quarantine,O,O
52,11,is,O,O
52,12,at,O,O
52,13,odds,O,O
52,14,with,O,O
52,15,a,O,O
52,16,recent,O,O
52,17,disclosure,O,O
52,18,by,O,O
52,19,Aleksander,B-Peop,B-Peop
52,20,Alekseev,I-Peop,I-Peop
52,21,",",O,O
52,22,the,O,O
52,23,former,O,O
52,24,ambassador,O,O
52,25,to,O,O
52,26,Cuba,B-Loc,B-Loc
52,27,",",O,O
52,28,who,O,O
52,29,said,O,O
52,30,in,O,O
52,31,a,O,O
52,32,recent,O,O
52,33,Soviet,O,B-Loc
52,34,magazine,O,O
52,35,that,O,O
52,36,42,O,O
52,37,medium-range,O,O
52,38,missiles,O,O
52,39,were,O,O
52,40,fully,O,O
52,41,operational,O,O
52,42,.,O,O
53,1,Khmer,B-Peop,B-Org
53,2,Rouge,I-Org,I-Org
53,3,leader,O,O
53,4,Khieu,B-Peop,B-Peop
53,5,Samphan,I-Peop,I-Peop
53,6,reportedly,O,O
53,7,made,O,O
53,8,a,O,O
53,9,number,O,O
53,10,of,O,O
53,11,objections,O,O
53,12,on,O,O
53,13,conference,O,O
53,14,organization,O,O
53,15,and,O,O
53,16,procedure,O,O
53,17,but,O,O
53,18,then,O,O
53,19,went,O,O
53,20,along,O,O
53,21,with,O,O
53,22,the,O,O
53,23,majority,O,O
53,24,after,O,O
53,25,Chinese,B-Peop,O
53,26,Foreign,I-Org,O
53,27,Qian,I-Peop,B-Peop
53,28,Qichen,I-Peop,I-Peop
53,29,met,O,O
53,30,with,O,O
53,31,Monday,B-Peop,O
53,32,with,O,O
53,33,him,O,O
53,34,",",O,O
53,35,Sihanouk,B-Peop,B-Peop
53,36,and,O,O
53,37,the,O,O
53,38,third,O,O
53,39,member,O,O
53,40,of,O,O
53,41,their,O,O
53,42,loose,O,O
53,43,alliance,O,O
53,44,",",O,O
53,45,Son,B-Peop,B-Peop
53,46,Sann,I-Peop,I-Peop
53,47,.,O,O
54,1,FL2706231194,O,O
54,2,Havana,B-Loc,B-Loc
54,3,Radio,B-Org,B-Org
54,4,Reloj,I-Org,I-Org
54,5,Network,I-Org,I-Org
54,6,in,O,O
54,7,Spanish,O,O
54,8,1402,B-Other,B-Other
54,9,GMT,I-Other,I-Other
54,10,27,B-Other,B-Other
54,11,Jun,I-Other,I-Other
54,12,94,I-Other,I-Other
55,1,Havana,B-Loc,B-Loc
55,2,Radio,B-Org,B-Org
55,3,Reloj,I-Org,I-Org
55,4,Network,I-Org,I-Org
56,1,`,O,O
56,2,`,O,O
56,3,If,O,O
56,4,it,O,O
56,5,does,O,O
56,6,not,O,O
56,7,snow,O,O
56,8,",",O,O
56,9,and,O,O
56,10,a,O,O
56,11,lot,O,O
56,12,",",O,O
56,13,within,O,O
56,14,this,O,O
56,15,month,O,O
56,16,we,O,O
56,17,will,O,O
56,18,have,O,O
56,19,no,O,O
56,20,water,O,O
56,21,to,O,O
56,22,submerge,O,O
56,23,150,B-Other,B-Other
56,24,",",I-Other,O
56,25,000,I-Other,I-Other
56,26,hectares,I-Other,I-Other
56,27,(,O,O
56,28,370,O,B-Other
56,29,",",I-Other,O
56,30,500,I-Other,I-Other
56,31,acres,I-Other,I-Other
56,32,),O,O
56,33,of,O,O
56,34,rice,O,B-Other
56,35,",",O,O
56,36,',O,O
56,37,',O,O
56,38,said,O,O
56,39,Bruno,B-Peop,B-Peop
56,40,Pusterla,I-Peop,I-Peop
56,41,",",O,O
56,42,a,O,O
56,43,top,O,O
56,44,official,O,O
56,45,of,O,O
56,46,the,O,O
56,47,Italian,B-Org,B-Org
56,48,Agricultural,I-Org,I-Org
56,49,Confederation,I-Org,I-Org
56,50,.,O,O
57,1,BLYTHE,B-Loc,B-Loc
57,2,",",O,O
57,3,Calif,B-Loc,B-Loc
57,4,.,O,I-Loc
58,1,However,O,O
58,2,",",O,O
58,3,Franca,B-Peop,B-Peop
58,4,Chlistovsky,I-Peop,I-Peop
58,5,",",O,O
58,6,who,O,O
58,7,heads,O,O
58,8,the,O,O
58,9,Brera,B-Org,B-Org
58,10,metereologic,O,I-Org
58,11,institute,O,I-Org
58,12,in,O,O
58,13,Milan,B-Loc,B-Loc
58,14,",",O,O
58,15,said,O,O
58,16,this,O,O
58,17,winter,O,O
58,18,'s,O,O
58,19,dry,O,O
58,20,spell,O,O
58,21,was,O,O
58,22,not,O,O
58,23,exceptional,O,O
58,24,and,O,O
58,25,several,O,O
58,26,worse,O,O
58,27,years,O,O
58,28,have,O,O
58,29,been,O,O
58,30,registered,O,O
58,31,since,O,O
58,32,1950,O,B-Other
58,33,.,O,O
59,1,It,O,O
59,2,is,O,O
59,3,not,O,O
59,4,and,O,O
59,5,never,O,O
59,6,has,O,O
59,7,been,O,O
59,8,designed,O,O
59,9,or,O,O
59,10,advertised,O,O
59,11,as,O,O
59,12,a,O,O
59,13,threatening,O,O
59,14,or,O,O
59,15,abusive,O,O
59,16,type,O,O
59,17,of,O,O
59,18,thing,O,O
59,19,",",O,O
59,20,',O,O
59,21,',O,O
59,22,said,O,O
59,23,XBT,B-Org,B-Org
59,24,spokesman,O,O
59,25,Allan,B-Peop,B-Peop
59,26,Fitzmaurice,I-Peop,I-Peop
59,27,.,O,O
60,1,Riga,B-Loc,I-Org
60,2,Radio,B-Org,B-Org
60,3,Riga,I-Org,I-Org
60,4,Network,I-Org,I-Org
61,1,Soprano,B-Peop,O
61,2,Judy,I-Peop,B-Peop
61,3,Kaye,I-Peop,I-Peop
61,4,",",O,O
61,5,who,O,O
61,6,won,O,O
61,7,a,O,O
61,8,Tony,O,O
61,9,on,O,O
61,10,Broadway,B-Other,O
61,11,last,O,O
61,12,year,O,O
61,13,",",O,O
61,14,stars,O,O
61,15,in,O,O
61,16,the,O,O
61,17,New,B-Org,B-Org
61,18,York,I-Org,I-Org
61,19,Opera,I-Org,I-Org
61,20,Repertory,I-Org,I-Org
61,21,Theater,I-Org,I-Org
61,22,production,O,O
61,23,",",O,O
61,24,and,O,O
61,25,is,O,O
61,26,splendid,O,O
61,27,in,O,O
61,28,the,O,O
61,29,pivotal,O,O
61,30,role,O,O
61,31,of,O,O
61,32,Abbie,B-Loc,B-Peop
61,33,.,O,O
62,1,Until,O,O
62,2,there,O,O
62,3,is,O,O
62,4,discussion,O,O
62,5,of,O,O
62,6,the,O,O
62,7,candidature,O,O
62,8,of,O,O
62,9,a,O,O
62,10,new,O,O
62,11,minister,O,O
62,12,of,O,O
62,13,foreign,O,O
62,14,affairs,O,O
62,15,",",O,O
62,16,his,O,O
62,17,duties,O,O
62,18,will,O,O
62,19,be,O,O
62,20,discharged,O,O
62,21,by,O,O
62,22,Birkavs,B-Peop,O
62,23,himself,O,O
62,24,;,O,O
62,25,but,O,O
62,26,Gunars,B-Peop,B-Peop
62,27,Meierovics,I-Peop,I-Peop
62,28,(,O,O
62,29,minister,O,O
62,30,of,O,O
62,31,state,O,O
62,32,for,O,O
62,33,Baltic,B-Org,O
62,34,and,O,O
62,35,Nordic,I-Org,O
62,36,affairs,O,O
62,37,),O,O
62,38,",",O,O
62,39,Olgerts,B-Peop,B-Peop
62,40,Pavlovskis,I-Peop,I-Peop
62,41,(,O,O
62,42,minister,O,O
62,43,of,O,O
62,44,state,O,O
62,45,for,O,O
62,46,foreign,O,O
62,47,trade,O,O
62,48,and,O,O
62,49,European,B-Org,B-Org
62,50,Community,I-Org,I-Org
63,1,Oregon,O,B-Loc
63,2,:,O,O
63,3,Fires,O,O
63,4,east,O,O
63,5,of,O,O
63,6,the,O,O
63,7,Cascade,B-Loc,B-Loc
63,8,Mountains,I-Loc,I-Loc
63,9,have,O,O
63,10,burned,O,O
63,11,80,B-Other,B-Other
63,12,",",I-Other,O
63,13,000,I-Other,O
63,14,acres,I-Other,I-Other
63,15,",",O,O
63,16,and,O,O
63,17,were,O,O
63,18,being,O,O
63,19,fought,O,O
63,20,Tuesday,B-Other,O
63,21,by,O,O
63,22,5,O,O
63,23,",",O,O
63,24,000,O,O
63,25,people,O,O
63,26,.,O,O
64,1,Washington,O,B-Loc
64,2,:,O,O
64,3,About,O,O
64,4,110,O,O
64,5,firefighters,O,O
64,6,cut,O,O
64,7,a,O,O
64,8,containment,O,O
64,9,line,O,O
64,10,most,O,O
64,11,of,O,O
64,12,the,O,O
64,13,way,O,O
64,14,around,O,O
64,15,an,O,O
64,16,850-acre,O,O
64,17,forest,O,O
64,18,fire,O,O
64,19,in,O,O
64,20,the,O,O
64,21,Pasayten,B-Loc,B-Loc
64,22,Wilderness,I-Loc,I-Loc
64,23,near,O,O
64,24,the,O,O
64,25,Canadian,B-Loc,O
64,26,border,O,O
64,27,Tuesday,B-Loc,O
64,28,.,O,O
65,1,Moscow,B-Loc,B-Loc
65,2,NEZAVISIMAYA,B-Org,B-Org
65,3,GAZETA,I-Org,I-Org
66,1,The,O,B-Org
66,2,New,O,I-Org
66,3,York,I-Org,I-Org
66,4,Opera,I-Org,I-Org
66,5,Repertory,I-Peop,I-Org
66,6,Theater,I-Peop,I-Org
66,7,was,O,O
66,8,founded,O,O
66,9,in,O,O
66,10,1977,O,B-Other
66,11,by,O,O
66,12,Leigh,B-Peop,B-Peop
66,13,Gibbs,I-Peop,I-Peop
66,14,Gore,I-Peop,I-Peop
66,15,",",O,O
66,16,who,O,O
66,17,conducted,O,O
66,18,the,O,O
66,19,opera,O,O
66,20,.,O,O
67,1,Composer,O,O
67,2,Thomas,B-Peop,B-Peop
67,3,is,O,O
67,4,a,O,O
67,5,native,O,O
67,6,of,O,O
67,7,Chisholm,B-Loc,B-Loc
67,8,",",I-Loc,O
67,9,Minn,I-Loc,B-Loc
67,10,.,O,I-Loc
68,1,BK2506112994,O,O
68,2,Bangkok,B-Loc,B-Loc
68,3,BANGKOK,B-Org,B-Org
68,4,POST,I-Org,I-Org
68,5,in,O,O
68,6,English,O,O
68,7,25,B-Other,B-Other
68,8,Jun,I-Other,I-Other
68,9,94,I-Other,I-Other
68,10,pp,O,O
68,11,1,O,O
68,12,",",O,O
68,13,3,O,O
69,1,Christophersen,O,I-Peop
69,2,Says,I-Peop,O
69,3,"""",O,O
69,4,),O,O
69,5,(,O,O
69,6,Text,O,O
69,7,),O,O
69,8,(,O,O
69,9,ANSA,B-Org,B-Org
69,10,),O,O
69,11,Brussels,B-Loc,B-Loc
69,12,",",O,O
69,13,May,B-Other,B-Other
69,14,25,I-Other,I-Other
69,15,--,O,O
69,16,Price,O,O
69,17,and,O,O
69,18,exchange,O,O
69,19,rate,O,O
69,20,stability,O,O
69,21,",",O,O
69,22,achieved,O,O
69,23,by,O,O
69,24,reducing,O,O
69,25,the,O,O
69,26,inflation,O,O
69,27,rate,O,O
69,28,by,O,O
69,29,no,O,O
69,30,more,O,O
69,31,than,O,O
69,32,2-3,O,B-Other
69,33,percent,I-Other,I-Other
69,34,by,O,O
69,35,1996,B-Other,B-Other
69,36,",",O,O
69,37,were,O,O
69,38,among,O,O
69,39,the,O,O
69,40,primary,O,O
69,41,objectives,O,O
69,42,indicated,O,O
69,43,by,O,O
69,44,the,O,O
69,45,European,B-Org,B-Org
69,46,Commission,I-Org,I-Org
69,47,to,O,O
69,48,member,O,O
69,49,states,O,O
69,50,",",O,O
70,1,But,O,O
70,2,Ms.,B-Peop,B-Peop
70,3,Monnett,I-Peop,I-Peop
70,4,",",O,O
70,5,who,O,O
70,6,said,O,O
70,7,most,O,O
70,8,of,O,O
70,9,her,O,O
70,10,reviews,O,O
70,11,are,O,O
70,12,positive,O,O
70,13,",",O,O
70,14,vowed,O,O
70,15,to,O,O
70,16,continue,O,O
70,17,writing,O,O
70,18,reviews,O,O
70,19,_,O,O
70,20,even,O,O
70,21,if,O,O
70,22,she,O,O
70,23,has,O,O
70,24,to,O,O
70,25,travel,O,O
70,26,90,B-Other,B-Other
70,27,miles,I-Other,I-Other
70,28,to,O,O
70,29,Yuma,B-Loc,B-Loc
70,30,",",O,O
70,31,Ariz.,B-Loc,B-Loc
70,32,",",O,O
70,33,to,O,O
70,34,see,O,O
70,35,the,O,O
70,36,pictures,O,O
70,37,.,O,O
71,1,In,O,O
71,2,Wednesday,O,O
71,3,'s,O,O
71,4,announcement,O,O
71,5,",",O,O
71,6,locations,O,O
71,7,containing,O,O
71,8,unused,O,O
71,9,or,O,O
71,10,underutilized,O,O
71,11,federally,O,O
71,12,owned,O,O
71,13,buildings,O,O
71,14,deemed,O,O
71,15,suitable,O,O
71,16,for,O,O
71,17,homeless,O,O
71,18,facilities,O,O
71,19,were,O,O
71,20,listed,O,O
71,21,as,O,O
71,22,:,O,O
71,23,Clear,O,B-Loc
71,24,Air,O,I-Loc
71,25,Force,I-Org,I-Loc
71,26,Station,I-Loc,I-Loc
71,27,",",O,O
71,28,Alaska,B-Loc,B-Loc
71,29,;,O,O
72,1,Carbondale,B-Loc,B-Loc
72,2,Mining,I-Loc,I-Loc
72,3,Technology,I-Org,I-Loc
72,4,Center,I-Loc,I-Loc
72,5,",",O,O
72,6,Carterville,B-Loc,B-Loc
72,7,",",O,O
72,8,Ill.,B-Loc,B-Loc
72,9,;,O,O
73,1,GSA,B-Loc,B-Loc
73,2,Depot,I-Loc,I-Loc
73,3,",",O,O
73,4,Watertown,B-Loc,B-Loc
73,5,",",O,O
73,6,Mass.,B-Loc,B-Loc
73,7,;,O,O
74,1,94AS0286D,O,O
74,2,Madras,B-Loc,B-Loc
74,3,THE,B-Org,B-Org
74,4,HINDU,I-Org,I-Org
74,5,in,O,O
74,6,English,O,O
74,7,7,B-Other,B-Other
74,8,May,I-Other,I-Other
74,9,94,I-Other,I-Other
74,10,p,O,O
74,11,13,O,O
75,1,Army,O,B-Loc
75,2,Reserve,B-Loc,I-Loc
75,3,Center,I-Loc,I-Loc
75,4,",",O,O
75,5,Springfield,B-Loc,B-Loc
75,6,",",O,O
75,7,Mo.,B-Loc,B-Loc
75,8,;,O,O
